     56          9024.1823    -0.76790E+01     0.22151E-04     0.61078E+00     0.45000E+02     0.44905E+02     0.80123E-08     0.33167E+02   0          1.7739
     57          9055.0624    -0.76370E+01     0.22824E-04     0.61223E+00     0.44900E+02     0.44797E+02     0.64066E-08     0.30880E+02   0          1.8032
     58          9083.8159    -0.75947E+01     0.23513E-04     0.61369E+00     0.44801E+02     0.44690E+02     0.48956E-08     0.28754E+02   0          1.8355
     59          9110.5934    -0.75522E+01     0.24220E-04     0.61515E+00     0.44703E+02     0.44583E+02     0.34719E-08     0.26778E+02   0          1.8647
     60          9135.5362    -0.75093E+01     0.24946E-04     0.61661E+00     0.44605E+02     0.44475E+02     0.30792E-08     0.24943E+02   0          1.8969
     61          9158.7764    -0.74662E+01     0.25692E-04     0.61809E+00     0.44507E+02     0.44368E+02     0.31280E-08     0.23240E+02   0          1.9291
     62          9180.4378    -0.74227E+01     0.26460E-04     0.61956E+00     0.44411E+02     0.44261E+02     0.31778E-08     0.21661E+02   0          1.9581
     63          9200.6362    -0.73790E+01     0.27250E-04     0.62105E+00     0.44315E+02     0.44154E+02     0.37973E-08     0.20198E+02   0          1.9890
     64          9219.4798    -0.73350E+01     0.28064E-04     0.62254E+00     0.44219E+02     0.44047E+02     0.51239E-08     0.18844E+02   0          2.0203
     65          9237.0697    -0.72908E+01     0.28905E-04     0.62403E+00     0.44125E+02     0.43939E+02     0.64258E-08     0.17590E+02   0          2.0526
     66          9253.5005    -0.72463E+01     0.29773E-04     0.62553E+00     0.44031E+02     0.43832E+02     0.77114E-08     0.16431E+02   0          2.0835
     67          9268.8606    -0.72015E+01     0.30672E-04     0.62703E+00     0.43938E+02     0.43726E+02     0.89893E-08     0.15360E+02   0          2.1126
     68          9283.2326    -0.71565E+01     0.31602E-04     0.62854E+00     0.43845E+02     0.43619E+02     0.10268E-07     0.14372E+02   0          2.1507
     69          9296.6939    -0.71113E+01     0.32568E-04     0.63005E+00     0.43753E+02     0.43512E+02     0.11558E-07     0.13461E+02   0          2.1813
     70          9309.3169    -0.70658E+01     0.33571E-04     0.63157E+00     0.43663E+02     0.43406E+02     0.12870E-07     0.12623E+02   0          2.2125
     71          9321.1695    -0.70200E+01     0.34615E-04     0.63309E+00     0.43572E+02     0.43299E+02     0.14214E-07     0.11853E+02   0          2.2453
     72          9332.3154    -0.69740E+01     0.35705E-04     0.63461E+00     0.43483E+02     0.43193E+02     0.15605E-07     0.11146E+02   0          2.2754
     73          9342.8148    -0.69278E+01     0.36844E-04     0.63614E+00     0.43394E+02     0.43087E+02     0.17055E-07     0.10499E+02   0          2.3053
     74          9352.7244    -0.68813E+01     0.38038E-04     0.63767E+00     0.43306E+02     0.42982E+02     0.18584E-07     0.99096E+01   0          2.3337
     75          9362.0981    -0.68347E+01     0.39292E-04     0.63921E+00     0.43218E+02     0.42876E+02     0.20209E-07     0.93738E+01   0          2.3645
     76          9370.9876    -0.67878E+01     0.40614E-04     0.64075E+00     0.43131E+02     0.42771E+02     0.21956E-07     0.88894E+01   0          2.3953
     77          9379.4422    -0.67407E+01     0.42011E-04     0.64229E+00     0.43044E+02     0.42666E+02     0.23854E-07     0.84547E+01   0          2.4241
     78          9387.5104    -0.66934E+01     0.43495E-04     0.64383E+00     0.42957E+02     0.42562E+02     0.25937E-07     0.80682E+01   0          2.4549
     79          9395.2397    -0.66459E+01     0.45077E-04     0.64538E+00     0.42870E+02     0.42458E+02     0.28252E-07     0.77293E+01   0          2.4866
     80          9402.6779    -0.65983E+01     0.46771E-04     0.64693E+00     0.42783E+02     0.42354E+02     0.30856E-07     0.74382E+01   0          2.5202
     81          9409.8740    -0.65505E+01     0.48598E-04     0.64848E+00     0.42695E+02     0.42252E+02     0.33826E-07     0.71961E+01   0          2.5532
     82          9416.8798    -0.65025E+01     0.50579E-04     0.65003E+00     0.42607E+02     0.42150E+02     0.37264E-07     0.70058E+01   0          2.5816
     83          9423.7519    -0.64545E+01     0.52746E-04     0.65158E+00     0.42517E+02     0.42049E+02     0.41308E-07     0.68721E+01   0          2.6113
     84          9430.5546    -0.64063E+01     0.55139E-04     0.65313E+00     0.42425E+02     0.41949E+02     0.46159E-07     0.68027E+01   0          2.6463
     85          9437.3503    -0.63581E+01     0.57808E-04     0.65467E+00     0.42330E+02     0.41851E+02     0.51994E-07     0.67957E+01   0          2.6767
     86          9444.1477    -0.63100E+01     0.60788E-04     0.65621E+00     0.42233E+02     0.41756E+02     0.58561E-07     0.67974E+01   0          2.7052
     87          9450.9427    -0.62627E+01     0.64113E-04     0.65772E+00     0.42135E+02     0.41666E+02     0.65720E-07     0.67949E+01   0          2.7357
     88          9457.7374    -0.62172E+01     0.67816E-04     0.65917E+00     0.42035E+02     0.41583E+02     0.73405E-07     0.67948E+01   0          2.7684
     89          9464.5459    -0.61744E+01     0.71931E-04     0.66053E+00     0.41935E+02     0.41510E+02     0.81563E-07     0.68085E+01   0          2.7977
     90          9471.3466    -0.61352E+01     0.76460E-04     0.66176E+00     0.41836E+02     0.41448E+02     0.89506E-07     0.68007E+01   0          2.8332
     91          9478.2292    -0.61006E+01     0.81469E-04     0.66283E+00     0.41739E+02     0.41398E+02     0.98399E-07     0.68826E+01   0          2.8737
     92          9485.3128    -0.60706E+01     0.87049E-04     0.66374E+00     0.41644E+02     0.41358E+02     0.10876E-06     0.70836E+01   0          2.9036
     93          9492.7663    -0.60450E+01     0.93341E-04     0.66447E+00     0.41551E+02     0.41331E+02     0.12152E-06     0.74535E+01   0          2.9336
     94          9500.8493    -0.60237E+01     0.10059E-03     0.66503E+00     0.41463E+02     0.41313E+02     0.13847E-06     0.80831E+01   0          2.9651
     95          9510.0062    -0.60061E+01     0.10922E-03     0.66540E+00     0.41381E+02     0.41298E+02     0.16321E-06     0.91569E+01   0          2.9941
     96          9521.1170    -0.59914E+01     0.12017E-03     0.66558E+00     0.41318E+02     0.41281E+02     0.20406E-06     0.11111E+02   0          3.0228
     97          9536.3980    -0.59782E+01     0.13580E-03     0.66552E+00     0.41350E+02     0.41255E+02     0.28478E-06     0.15281E+02   0          3.0530
     98          9565.2519    -0.59597E+01     0.16657E-03     0.66506E+00     0.41468E+02     0.41274E+02     0.49084E-06     0.28854E+02   0          3.0823
     99          9589.7934    -0.59813E+01     0.19261E-03     0.66326E+00     0.41497E+02     0.41319E+02     0.44308E-06     0.24541E+02   0          3.1130
    100          9638.8762    -0.59436E+01     0.24573E-03     0.66270E+00     0.41787E+02     0.41520E+02     0.78547E-06     0.49083E+02   0          3.1523
    101          9655.7965    -0.60402E+01     0.26271E-03     0.65823E+00     0.41704E+02     0.41463E+02     0.27535E-06     0.16920E+02   0          3.1844
    102          9676.2134    -0.59974E+01     0.28180E-03     0.65947E+00     0.41701E+02     0.41468E+02     0.36289E-06     0.20417E+02   0          3.2149
    103          9717.0472    -0.59534E+01     0.32482E-03     0.65945E+00     0.41896E+02     0.41611E+02     0.54579E-06     0.40834E+02   0          3.2497
    104          9737.9971    -0.60147E+01     0.34644E-03     0.65643E+00     0.41856E+02     0.41584E+02     0.35675E-06     0.20950E+02   0          3.2826
    105          9779.8969    -0.59562E+01     0.38954E-03     0.65697E+00     0.42044E+02     0.41721E+02     0.54272E-06     0.41900E+02   0          3.3124
    106          9802.2918    -0.60128E+01     0.41264E-03     0.65409E+00     0.42007E+02     0.41696E+02     0.37975E-06     0.22395E+02   0          3.3408
    107          9847.0817    -0.59514E+01     0.45910E-03     0.65458E+00     0.42231E+02     0.41859E+02     0.50088E-06     0.44790E+02   0          3.3700
    108          9867.0609    -0.60229E+01     0.47953E-03     0.65118E+00     0.42175E+02     0.41819E+02     0.33209E-06     0.19979E+02   0          3.4018
    109          9902.6510    -0.59691E+01     0.51514E-03     0.65197E+00     0.42284E+02     0.41903E+02     0.56454E-06     0.35590E+02   0          3.4312
